markers,chr,pos,trait,lod
c3.loc205,3,205,lod.out.hk_LPCs,0.16999765808640177
c3.loc206,3,206,lod.out.hk_LPCs,0.09343869131350857
S3_227048930,3,206.0170168,lod.out.hk_LPCs,0.09225963443128649
c3.loc207,3,207,lod.out.hk_LPCs,0.10726668968197828
S3_227083543,3,207.2564675,lod.out.hk_LPCs,0.10847759735167983
c3.loc208,3,208,lod.out.hk_LPCs,0.033884001532214825
S3_227762721,3,208.465333,lod.out.hk_LPCs,0.008524182022028981
c3.loc209,3,209,lod.out.hk_LPCs,0.01411218590487806
S3_229386651,3,209.6741986,lod.out.hk_LPCs,0.02232677475416267
c3.loc210,3,210,lod.out.hk_LPCs,0.02232717891803304
S3_229865956,3,210.9136833,lod.out.hk_LPCs,0.02232830605015579
S3_230514357,3,210.9137268,lod.out.hk_LPCs,0.022328304505833785
c3.loc211,3,211,lod.out.hk_LPCs,0.019805235491105577
c3.loc212,3,212,lod.out.hk_LPCs,0.0015535360808485166
S3_231991930,3,212.1002487,lod.out.hk_LPCs,8.509775957463717e-4
S3_231993650,3,212.1002922,lod.out.hk_LPCs,8.507186960855506e-4
c3.loc213,3,213,lod.out.hk_LPCs,0.003603559558825964
S3_230537800,3,213.2720226,lod.out.hk_LPCs,0.007415998029784987
S3_231991643,3,213.2720661,lod.out.hk_LPCs,0.007415997447878908
c3.loc214,3,214,lod.out.hk_LPCs,0.04892075468501389
S3_230991943,3,214.4750034,lod.out.hk_LPCs,0.09146093626929996
S4_28990,4,0,lod.out.hk_LPCs,0.030241889278443068
c4.loc1,4,1,lod.out.hk_LPCs,0.02017522029831298
S4_32475,4,1.362514686,lod.out.hk_LPCs,0.01694333694473471
c4.loc2,4,2,lod.out.hk_LPCs,0.010613351743018029
c4.loc3,4,3,lod.out.hk_LPCs,0.0036844480579816263
c4.loc4,4,4,lod.out.hk_LPCs,3.768717773482422e-4
S4_837844,4,4.111790866,lod.out.hk_LPCs,2.2089949345627247e-4
c4.loc5,4,5,lod.out.hk_LPCs,0.027083132620361994
S4_914201,4,5.135610724,lod.out.hk_LPCs,0.03504585006612615
c4.loc6,4,6,lod.out.hk_LPCs,0.034831029881956965
S4_1225292,4,6.124488686,lod.out.hk_LPCs,0.03479991522107184
S4_1461149,4,6.125409698,lod.out.hk_LPCs,0.03477723336783356
c4.loc7,4,7,lod.out.hk_LPCs,0.015299635789858712
S4_2483418,4,7.335030109,lod.out.hk_LPCs,0.009678277155614978
S4_2764864,4,7.335073593,lod.out.hk_LPCs,0.009678828371022519
c4.loc8,4,8,lod.out.hk_LPCs,0.03960761088825393
c4.loc9,4,9,lod.out.hk_LPCs,0.13413282309522856
c4.loc10,4,10,lod.out.hk_LPCs,0.296312459903163
c4.loc11,4,11,lod.out.hk_LPCs,0.5148626235883853
S4_2852606,4,11.40871766,lod.out.hk_LPCs,0.6133036613965714
c4.loc12,4,12,lod.out.hk_LPCs,0.532566258861948
c4.loc13,4,13,lod.out.hk_LPCs,0.3776993627684533
c4.loc14,4,14,lod.out.hk_LPCs,0.2380680964381554
S4_2924544,4,14.03868039,lod.out.hk_LPCs,0.2333349567624623
c4.loc15,4,15,lod.out.hk_LPCs,0.1836159770794552
S4_3251187,4,15.77394197,lod.out.hk_LPCs,0.14567568498517858
c4.loc16,4,16,lod.out.hk_LPCs,0.11960380152385142
c4.loc17,4,17,lod.out.hk_LPCs,0.03402951889279393
S4_3452649,4,17.62816403,lod.out.hk_LPCs,0.007558549991074415
S4_4063177,4,17.62820752,lod.out.hk_LPCs,0.007557828849371617
c4.loc18,4,18,lod.out.hk_LPCs,0.007572045349490963
S4_5037458,4,18.89070498,lod.out.hk_LPCs,0.007605993459378624
c4.loc19,4,19,lod.out.hk_LPCs,0.006377096359358347
c4.loc20,4,20,lod.out.hk_LPCs,1.5891553277924686e-4
S4_5012224,4,20.0236214,lod.out.hk_LPCs,1.2101188656288286e-4
c4.loc21,4,21,lod.out.hk_LPCs,0.0029559590680037218
S4_4601397,4,21.14310419,lod.out.hk_LPCs,0.004080244365127328
c4.loc22,4,22,lod.out.hk_LPCs,0.014162094333585173
S4_4065002,4,22.37365739,lod.out.hk_LPCs,0.020251223127218054
c4.loc23,4,23,lod.out.hk_LPCs,0.020144682108821144
S4_5041140,4,23.60424464,lod.out.hk_LPCs,0.020042105523657483
c4.loc24,4,24,lod.out.hk_LPCs,0.02327865131104545
S4_5255816,4,24.75768475,lod.out.hk_LPCs,0.02805926976407136
c4.loc25,4,25,lod.out.hk_LPCs,0.02588485684037778
S4_5393443,4,25.91112486,lod.out.hk_LPCs,0.016485012627640572
c4.loc26,4,26,lod.out.hk_LPCs,0.012166749938614885
c4.loc27,4,27,lod.out.hk_LPCs,0.008276822174650533
S4_5959663,4,27.06461997,lod.out.hk_LPCs,0.010698140271188095
c4.loc28,4,28,lod.out.hk_LPCs,0.0106522692548765
S4_6412090,4,28.14619208,lod.out.hk_LPCs,0.010645055246641277
c4.loc29,4,29,lod.out.hk_LPCs,0.008269808194256711
c4.loc30,4,30,lod.out.hk_LPCs,0.005625806525927146
S4_6601177,4,30.20904657,lod.out.hk_LPCs,0.005117135585180677
c4.loc31,4,31,lod.out.hk_LPCs,0.006626342432127785
S4_6946235,4,31.47401046,lod.out.hk_LPCs,0.0075932743909561395
c4.loc32,4,32,lod.out.hk_LPCs,0.008693384015828087
S4_7141202,4,32.82166039,lod.out.hk_LPCs,0.010406563184062634
c4.loc33,4,33,lod.out.hk_LPCs,0.009257128497779377
c4.loc34,4,34,lod.out.hk_LPCs,0.00379705133036623
c4.loc35,4,35,lod.out.hk_LPCs,5.86684049210362e-4
S4_7566600,4,35.35551567,lod.out.hk_LPCs,1.1136385836607587e-4
c4.loc36,4,36,lod.out.hk_LPCs,1.1716270762462955e-5
c4.loc37,4,37,lod.out.hk_LPCs,6.07831324828112e-5
c4.loc38,4,38,lod.out.hk_LPCs,3.3912682039272113e-4
c4.loc39,4,39,lod.out.hk_LPCs,7.680318850589174e-4
S4_9485545,4,39.00340672,lod.out.hk_LPCs,7.696530700513904e-4
c4.loc40,4,40,lod.out.hk_LPCs,0.0037222173205577747
S4_9732943,4,40.08066024,lod.out.hk_LPCs,0.004604352482886043
S4_10216379,4,40.90754454,lod.out.hk_LPCs,0.00817412514317084
S4_10485884,4,40.90883396,lod.out.hk_LPCs,0.008114066422649557
c4.loc41,4,41,lod.out.hk_LPCs,0.004420743722675979
S4_10877236,4,41.75975447,lod.out.hk_LPCs,0.016157685029213553
c4.loc42,4,42,lod.out.hk_LPCs,0.019946383568139936
S4_11265534,4,42.93941833,lod.out.hk_LPCs,0.036860214274838654
c4.loc43,4,43,lod.out.hk_LPCs,0.03879714125088185
c4.loc44,4,44,lod.out.hk_LPCs,0.07684529435459808
c4.loc45,4,45,lod.out.hk_LPCs,0.1242821897479871
S4_13139800,4,45.42327261,lod.out.hk_LPCs,0.14615246472055787
c4.loc46,4,46,lod.out.hk_LPCs,0.13732084161324565
c4.loc47,4,47,lod.out.hk_LPCs,0.11651699748620103
S4_13814991,4,47.84419634,lod.out.hk_LPCs,0.09611367446581198
S4_14429098,4,47.84423982,lod.out.hk_LPCs,0.09611291183540516
c4.loc48,4,48,lod.out.hk_LPCs,0.1029311092545413
S4_14632354,4,48.99622696,lod.out.hk_LPCs,0.14324081931789578
c4.loc49,4,49,lod.out.hk_LPCs,0.1446446800441663
c4.loc50,4,50,lod.out.hk_LPCs,0.7621678136345622
S4_15860373,4,50.17589083,lod.out.hk_LPCs,0.9184104155598902
c4.loc51,4,51,lod.out.hk_LPCs,0.9293649188184645
S4_16211731,4,51.3555547,lod.out.hk_LPCs,0.9080884988100024
c4.loc52,4,52,lod.out.hk_LPCs,0.8766493844574939
S4_17296563,4,52.50748683,lod.out.hk_LPCs,0.8188364343954504
c4.loc53,4,53,lod.out.hk_LPCs,0.7996894530743361
S4_17525969,4,53.63297688,lod.out.hk_LPCs,0.737775324266579
c4.loc54,4,54,lod.out.hk_LPCs,0.6013798847239968
S4_17742333,4,54.73327848,lod.out.hk_LPCs,0.3503330382514491
S4_17965712,4,54.7336034,lod.out.hk_LPCs,0.35031137537112045
c4.loc55,4,55,lod.out.hk_LPCs,0.3325057843057948
c4.loc56,4,56,lod.out.hk_LPCs,0.26341434538477415
c4.loc57,4,57,lod.out.hk_LPCs,0.19480299016601066
c4.loc58,4,58,lod.out.hk_LPCs,0.13290469748142186
S4_18458970,4,58.0877522,lod.out.hk_LPCs,0.12791972468482982
c4.loc59,4,59,lod.out.hk_LPCs,0.12827656533943355
S4_18574281,4,59.04391092,lod.out.hk_LPCs,0.1282935437096171
S4_19858364,4,59.9614226,lod.out.hk_LPCs,0.16997089018917677
c4.loc60,4,60,lod.out.hk_LPCs,0.16879229048561228
S4_20100623,4,60.89633294,lod.out.hk_LPCs,0.13002765514960402
c4.loc61,4,61,lod.out.hk_LPCs,0.11624257098810631
S4_22143376,4,61.84934421,lod.out.hk_LPCs,0.027455882491949524
c4.loc62,4,62,lod.out.hk_LPCs,0.027496824288505195
S4_22333198,4,62.84410409,lod.out.hk_LPCs,0.027723871293176217
c4.loc63,4,63,lod.out.hk_LPCs,0.026024383733897594
S4_22558032,4,63.83886398,lod.out.hk_LPCs,0.01772069004118748
c4.loc64,4,64,lod.out.hk_LPCs,0.029929376895097448
S4_22979351,4,64.80928628,lod.out.hk_LPCs,0.13788988625930187
S4_22984211,4,64.81066267,lod.out.hk_LPCs,0.1381315048513443
S4_23190997,4,64.81149671,lod.out.hk_LPCs,0.1381103011787559
c4.loc65,4,65,lod.out.hk_LPCs,0.1333432086303219
S4_23196640,4,65.75820075,lod.out.hk_LPCs,0.11474248415100874
c4.loc66,4,66,lod.out.hk_LPCs,0.10670753073793549
S4_24113535,4,66.63870439,lod.out.hk_LPCs,0.08664431321329857
c4.loc67,4,67,lod.out.hk_LPCs,0.07603145494095997
S4_25211373,4,67.51924185,lod.out.hk_LPCs,0.061855358973957664
c4.loc68,4,68,lod.out.hk_LPCs,0.04991444754881513
S4_25981574,4,68.12060262,lod.out.hk_LPCs,0.047095813699684186
c4.loc69,4,69,lod.out.hk_LPCs,0.1562443714349797
S4_26285166,4,69.97582563,lod.out.hk_LPCs,0.32418376611065014
c4.loc70,4,70,lod.out.hk_LPCs,0.32283893596172675
S4_26377846,4,70.90368042,lod.out.hk_LPCs,0.2732516838993888
c4.loc71,4,71,lod.out.hk_LPCs,0.2679918135880257
S4_26428512,4,71.76871222,lod.out.hk_LPCs,0.22700903487992719
c4.loc72,4,72,lod.out.hk_LPCs,0.20735386219109841
S4_28980799,4,72.59516733,lod.out.hk_LPCs,0.1488465948353337
c4.loc73,4,73,lod.out.hk_LPCs,0.13158865476378878
c4.loc74,4,74,lod.out.hk_LPCs,0.09301772501891037
S4_29169181,4,74.38250494,lod.out.hk_LPCs,0.07979966255879845
S4_30633366,4,74.47583506,lod.out.hk_LPCs,0.07670275170113428
S4_30679583,4,74.47587854,lod.out.hk_LPCs,0.07670234489199856
c4.loc75,4,75,lod.out.hk_LPCs,0.05946391062218481
c4.loc76,4,76,lod.out.hk_LPCs,0.030632292535756278
S4_31114667,4,76.37151676,lod.out.hk_LPCs,0.022001199558076223
c4.loc77,4,77,lod.out.hk_LPCs,0.00795318190796479
S4_32165382,4,77.24108054,lod.out.hk_LPCs,0.00429954901005658
c4.loc78,4,78,lod.out.hk_LPCs,0.047833383543036234
S4_35920791,4,78.09565996,lod.out.hk_LPCs,0.05605601647062031
S4_37297487,4,78.98373073,lod.out.hk_LPCs,0.047776206233208995
c4.loc79,4,79,lod.out.hk_LPCs,0.04773824380839642
S4_37732129,4,79.53650406,lod.out.hk_LPCs,0.046464204364497164
c4.loc80,4,80,lod.out.hk_LPCs,0.04531958251141077
S4_38027063,4,80.10353506,lod.out.hk_LPCs,0.04505824434795613
S4_38289513,4,80.10357854,lod.out.hk_LPCs,0.04505824681280046
c4.loc81,4,81,lod.out.hk_LPCs,0.04845039869030643
S4_38030990,4,81.07648678,lod.out.hk_LPCs,0.04872609606053402
S4_38542211,4,81.07653026,lod.out.hk_LPCs,0.0487262519924343
S4_40693835,4,81.96029913,lod.out.hk_LPCs,0.05166280928381184
c4.loc82,4,82,lod.out.hk_LPCs,0.05178579195057864
S4_42261354,4,82.84308632,lod.out.hk_LPCs,0.05414843714862627
S4_42681027,4,82.84400733,lod.out.hk_LPCs,0.05415079315383764
c4.loc83,4,83,lod.out.hk_LPCs,0.05454044014709325
S4_38022510,4,83.80936946,lod.out.hk_LPCs,0.056284793486099716
S4_38292474,4,83.80941295,lod.out.hk_LPCs,0.05628479562460598
c4.loc84,4,84,lod.out.hk_LPCs,0.06022297597269244
S4_43971238,4,84.82023828,lod.out.hk_LPCs,0.0741295397164663
S4_49729921,4,84.82028176,lod.out.hk_LPCs,0.07412954119877213
S4_51953955,4,84.82032525,lod.out.hk_LPCs,0.07412954311973863
c4.loc85,4,85,lod.out.hk_LPCs,0.09579915149379303
S4_61098129,4,85.83120543,lod.out.hk_LPCs,0.21937502652309604
c4.loc86,4,86,lod.out.hk_LPCs,0.21936873941689328
S4_68796574,4,86.78366392,lod.out.hk_LPCs,0.21933274851886608
c4.loc87,4,87,lod.out.hk_LPCs,0.20992455373271923
S4_71056632,4,87.70155082,lod.out.hk_LPCs,0.168153054835102
c4.loc88,4,88,lod.out.hk_LPCs,0.16813212147133072
S4_71280907,4,88.67286785,lod.out.hk_LPCs,0.16808011453940708
c4.loc89,4,89,lod.out.hk_LPCs,0.16134412000394605
S4_72053796,4,89.68374803,lod.out.hk_LPCs,0.1392490841799372
c4.loc90,4,90,lod.out.hk_LPCs,0.13910081627057025
S4_72820793,4,90.63999539,lod.out.hk_LPCs,0.1387981125068336
c4.loc91,4,91,lod.out.hk_LPCs,0.1818494377076263
S4_79061727,4,91.55750707,lod.out.hk_LPCs,0.24993975334228935
S4_80246163,4,91.55755055,lod.out.hk_LPCs,0.24993972986084145
S4_80248070,4,91.55759404,lod.out.hk_LPCs,0.24993970585830994
S4_81986635,4,91.55763752,lod.out.hk_LPCs,0.24993968186134907
c4.loc92,4,92,lod.out.hk_LPCs,0.24965092375515496
S4_83572578,4,92.44565357,lod.out.hk_LPCs,0.24935531189242965
c4.loc93,4,93,lod.out.hk_LPCs,0.24316202405924514
S4_90256498,4,93.30026679,lod.out.hk_LPCs,0.23236159767964182
c4.loc94,4,94,lod.out.hk_LPCs,0.2322880183330085
S4_96151303,4,94.1248701,lod.out.hk_LPCs,0.23227347767920037
S4_108844931,4,94.92496627,lod.out.hk_LPCs,0.24990783755953316
c4.loc95,4,95,lod.out.hk_LPCs,0.24990457357750984
S4_115001254,4,95.76365258,lod.out.hk_LPCs,0.24986169299660332
c4.loc96,4,96,lod.out.hk_LPCs,0.2499360489061928
S4_115164119,4,96.68159422,lod.out.hk_LPCs,0.25013918473092644
S4_115281138,4,96.68163771,lod.out.hk_LPCs,0.25013915465495984
c4.loc97,4,97,lod.out.hk_LPCs,0.20731494606570777
S4_115437014,4,97.59241671,lod.out.hk_LPCs,0.13614850197973283
c4.loc98,4,98,lod.out.hk_LPCs,0.09498035515059655
S4_126342567,4,98.49787591,lod.out.hk_LPCs,0.054708474102369564
c4.loc99,4,99,lod.out.hk_LPCs,0.05468752072289362
S4_130024379,4,99.48253198,lod.out.hk_LPCs,0.054665607136087147
c4.loc100,4,100,lod.out.hk_LPCs,0.054696617188767505
S4_130034993,4,100.5640492,lod.out.hk_LPCs,0.054730409115563816
c4.loc101,4,101,lod.out.hk_LPCs,0.05481499649943089
S4_130179293,4,101.6572169,lod.out.hk_LPCs,0.054897173053916504
c4.loc102,4,102,lod.out.hk_LPCs,0.030786106428024596
S4_131701338,4,102.711399,lod.out.hk_LPCs,0.0021068411573992307
S4_142584800,4,102.7114425,lod.out.hk_LPCs,0.002106837312510379
c4.loc103,4,103,lod.out.hk_LPCs,0.002603457601082937
S4_136042700,4,103.7269567,lod.out.hk_LPCs,0.004070578607183961
S4_144532471,4,103.7270001,lod.out.hk_LPCs,0.004070675770378784
S4_145319481,4,103.7270436,lod.out.hk_LPCs,0.004070773217904389
c4.loc104,4,104,lod.out.hk_LPCs,0.009611647131066547
S4_149745190,4,104.6988798,lod.out.hk_LPCs,0.03358362797246173
S4_151648999,4,104.6989232,lod.out.hk_LPCs,0.033583888356133684
c4.loc105,4,105,lod.out.hk_LPCs,0.03537127789763872
S4_151538226,4,105.7245684,lod.out.hk_LPCs,0.03950294843366464
c4.loc106,4,106,lod.out.hk_LPCs,0.034724194364116556
S4_151083117,4,106.8018219,lod.out.hk_LPCs,0.020751209221486988
S4_151716432,4,106.8018654,lod.out.hk_LPCs,0.020751193918158606
c4.loc107,4,107,lod.out.hk_LPCs,0.02049097634858299
S4_153270382,4,107.9034746,lod.out.hk_LPCs,0.01770740644030866
c4.loc108,4,108,lod.out.hk_LPCs,0.017670489190265926
c4.loc109,4,109,lod.out.hk_LPCs,0.01726771428803886
S4_153627027,4,109.0898524,lod.out.hk_LPCs,0.01722916479587866
c4.loc110,4,110,lod.out.hk_LPCs,0.012410499179111412
S4_154261078,4,110.3908865,lod.out.hk_LPCs,0.010166563083885194
S4_154262494,4,110.39093,lod.out.hk_LPCs,0.010166563015388874
c4.loc111,4,111,lod.out.hk_LPCs,0.00484245948808848
S4_154380450,4,111.6919089,lod.out.hk_LPCs,0.0011026834183667233
S4_154381914,4,111.6919524,lod.out.hk_LPCs,0.001102683476688071
S4_154625254,4,111.6919959,lod.out.hk_LPCs,0.001102683476688071
S4_154625699,4,111.6920393,lod.out.hk_LPCs,0.001102683476688071
S4_154986608,4,111.6920828,lod.out.hk_LPCs,0.001102683476688071
S4_155837890,4,111.6921263,lod.out.hk_LPCs,0.001102683476688071
c4.loc112,4,112,lod.out.hk_LPCs,0.0011041564945912796
S4_156637265,4,112.8785041,lod.out.hk_LPCs,0.0011083423383411173
c4.loc113,4,113,lod.out.hk_LPCs,9.614578260652706e-5
c4.loc114,4,114,lod.out.hk_LPCs,0.035276316601596136
S4_156970371,4,114.0054674,lod.out.hk_LPCs,0.03567965972666798
c4.loc115,4,115,lod.out.hk_LPCs,0.026900422061714835
S4_157112011,4,115.1578315,lod.out.hk_LPCs,0.02516802756957759
S4_157631080,4,115.1588932,lod.out.hk_LPCs,0.025156217029177697
S4_157840818,4,115.1589367,lod.out.hk_LPCs,0.025156218738857206
c4.loc116,4,116,lod.out.hk_LPCs,0.0016614363611893168
S4_157968521,4,116.3123768,lod.out.hk_LPCs,5.969145888684579e-6
c4.loc117,4,117,lod.out.hk_LPCs,0.002063797441053339
S4_158068464,4,117.4392851,lod.out.hk_LPCs,0.005086103566668498
S4_159569697,4,117.4393286,lod.out.hk_LPCs,0.0050861035680327404
c4.loc118,4,118,lod.out.hk_LPCs,0.005079609798713136
S4_159193641,4,118.4987236,lod.out.hk_LPCs,0.005073833152607676
S4_159570397,4,118.4987671,lod.out.hk_LPCs,0.005073832464688621
S4_159725793,4,118.4988106,lod.out.hk_LPCs,0.005073831776712723
c4.loc119,4,119,lod.out.hk_LPCs,0.00506444870472933
S4_159733095,4,119.25951,lod.out.hk_LPCs,0.00505958222930758
c4.loc120,4,120,lod.out.hk_LPCs,0.02650533500872143
S4_159733256,4,120.0416151,lod.out.hk_LPCs,0.028041872789060562
c4.loc121,4,121,lod.out.hk_LPCs,0.027978909556225062
S4_159830109,4,121.085859,lod.out.hk_LPCs,0.027973222265075037
S4_160251640,4,121.0859025,lod.out.hk_LPCs,0.02797322007307912
S4_160251694,4,121.085946,lod.out.hk_LPCs,0.027973217881196888
S4_160279727,4,121.0859894,lod.out.hk_LPCs,0.027973213989866963
c4.loc122,4,122,lod.out.hk_LPCs,0.03513069884706965
S4_161041191,4,122.0773881,lod.out.hk_LPCs,0.035510045624278064
c4.loc123,4,123,lod.out.hk_LPCs,0.03792930494051916
S4_161551954,4,123.0491695,lod.out.hk_LPCs,0.03788772833564735
c4.loc124,4,124,lod.out.hk_LPCs,0.02184009639074702
S4_162269526,4,124.944898,lod.out.hk_LPCs,0.009603952002407823
c4.loc125,4,125,lod.out.hk_LPCs,0.010840949434737013
S4_162563344,4,125.8301121,lod.out.hk_LPCs,0.03734944244814642
S4_162694767,4,125.9411538,lod.out.hk_LPCs,0.03757785167459815
c4.loc126,4,126,lod.out.hk_LPCs,0.037700439832349275
c4.loc127,4,127,lod.out.hk_LPCs,0.03974698299202828
S4_162887311,4,127.9143487,lod.out.hk_LPCs,0.04157703621018527
c4.loc128,4,128,lod.out.hk_LPCs,0.03903057754320116
S4_163398601,4,128.991746,lod.out.hk_LPCs,0.013129801595539448
c4.loc129,4,129,lod.out.hk_LPCs,0.013146311291336588
c4.loc130,4,130,lod.out.hk_LPCs,0.014854218728601154
S4_163781258,4,130.0215616,lod.out.hk_LPCs,0.014884388516634317
c4.loc131,4,131,lod.out.hk_LPCs,0.015889355056742716
S4_163893049,4,131.040261,lod.out.hk_LPCs,0.015915609352987303
S4_163962410,4,131.0403045,lod.out.hk_LPCs,0.015915653405045305
S4_165623873,4,131.040348,lod.out.hk_LPCs,0.015915480443538854
c4.loc132,4,132,lod.out.hk_LPCs,0.0069860139993807024
S4_166913783,4,132.0558621,lod.out.hk_LPCs,0.006560377610242085
c4.loc133,4,133,lod.out.hk_LPCs,0.0014099741904942675
S4_169150576,4,133.0606601,lod.out.hk_LPCs,0.0012089964242818496
c4.loc134,4,134,lod.out.hk_LPCs,8.312845397995261e-5
S4_170808894,4,134.1446348,lod.out.hk_LPCs,2.691199898663399e-5
c4.loc135,4,135,lod.out.hk_LPCs,0.0014615705318874461
S4_171634376,4,135.2286095,lod.out.hk_LPCs,0.002226797153298321
S4_173816518,4,135.228653,lod.out.hk_LPCs,0.002226958322808059
c4.loc136,4,136,lod.out.hk_LPCs,0.005931721276056123
S4_170805517,4,136.3345829,lod.out.hk_LPCs,0.008050934456719006
S4_173558170,4,136.3346264,lod.out.hk_LPCs,0.008050934486163897
S4_178821384,4,136.3346698,lod.out.hk_LPCs,0.008050934475932081
c4.loc137,4,137,lod.out.hk_LPCs,0.0065550283903803575
S4_179648273,4,137.4406337,lod.out.hk_LPCs,0.005637829510931169
S4_184936582,4,137.441414,lod.out.hk_LPCs,0.005638641510302023
c4.loc138,4,138,lod.out.hk_LPCs,0.006222810535859935
S4_184937961,4,138.4453166,lod.out.hk_LPCs,0.006700152621874622
c4.loc139,4,139,lod.out.hk_LPCs,8.199464663221079e-4
S4_185566366,4,139.417098,lod.out.hk_LPCs,0.012843964956005038
c4.loc140,4,140,lod.out.hk_LPCs,0.013293098218696286
c4.loc141,4,141,lod.out.hk_LPCs,0.013809314545255802
c4.loc142,4,142,lod.out.hk_LPCs,0.013959643654459342
S4_187875431,4,142.8684,lod.out.hk_LPCs,0.013790243796961477
c4.loc143,4,143,lod.out.hk_LPCs,0.013928607257071235
c4.loc144,4,144,lod.out.hk_LPCs,0.014646452265196785
c4.loc145,4,145,lod.out.hk_LPCs,0.014742043024170925
S4_187771140,4,145.14589899999999,lod.out.hk_LPCs,0.014705165270925136
c4.loc146,4,146,lod.out.hk_LPCs,0.013255741174248215
c4.loc147,4,147,lod.out.hk_LPCs,0.011214024343075835
S4_188312617,4,147.4463258,lod.out.hk_LPCs,0.01024727863091357
c4.loc148,4,148,lod.out.hk_LPCs,0.009795602622716615
S4_188328129,4,148.5515574,lod.out.hk_LPCs,0.009353211724658195
c4.loc149,4,149,lod.out.hk_LPCs,0.011177315194572657
c4.loc150,4,150,lod.out.hk_LPCs,0.01554946566199078
S4_187418754,4,150.6487227,lod.out.hk_LPCs,0.018440388243163852
S4_189294777,4,150.6487662,lod.out.hk_LPCs,0.018440340017775725
c4.loc151,4,151,lod.out.hk_LPCs,0.0239997290041174
S4_185870953,4,151.5804418,lod.out.hk_LPCs,0.03441146110566251
c4.loc152,4,152,lod.out.hk_LPCs,0.04266049213754286
S4_189904490,4,152.5030426,lod.out.hk_LPCs,0.05293898819451215
c4.loc153,4,153,lod.out.hk_LPCs,0.07392355985314225
c4.loc154,4,154,lod.out.hk_LPCs,0.12475253823708954
S4_190262923,4,154.4864526,lod.out.hk_LPCs,0.15233651979326623
S4_190262983,4,154.4864961,lod.out.hk_LPCs,0.15233639791318865
c4.loc155,4,155,lod.out.hk_LPCs,0.13835661566486124
S4_191045584,4,155.4394735,lod.out.hk_LPCs,0.12164059597694177
c4.loc156,4,156,lod.out.hk_LPCs,0.1255277944968043
c4.loc157,4,157,lod.out.hk_LPCs,0.12841776754174816
S4_191538464,4,157.4918594,lod.out.hk_LPCs,0.12777376249289318
c4.loc158,4,158,lod.out.hk_LPCs,0.11858240096734107
c4.loc159,4,159,lod.out.hk_LPCs,0.10017451955826573
c4.loc160,4,160,lod.out.hk_LPCs,0.08161006308739616
c4.loc161,4,161,lod.out.hk_LPCs,0.06345639259285463
c4.loc162,4,162,lod.out.hk_LPCs,0.04638477274465913
c4.loc163,4,163,lod.out.hk_LPCs,0.031119860397211596
c4.loc164,4,164,lod.out.hk_LPCs,0.01836451561013064
c4.loc165,4,165,lod.out.hk_LPCs,0.00871139563264478
c4.loc166,4,166,lod.out.hk_LPCs,0.0025607231720528034
c4.loc167,4,167,lod.out.hk_LPCs,6.552467880283075e-5
c4.loc168,4,168,lod.out.hk_LPCs,0.0011190309789412822
S4_192456466,4,168.3521481,lod.out.hk_LPCs,0.0022866706787567637
S4_193155781,4,168.3522454,lod.out.hk_LPCs,0.002287019771301857
S4_193344472,4,168.3522888,lod.out.hk_LPCs,0.0022870065031384
c4.loc169,4,169,lod.out.hk_LPCs,9.775789429795623e-4
c4.loc170,4,170,lod.out.hk_LPCs,2.4235387286353216e-5
c4.loc171,4,171,lod.out.hk_LPCs,4.93067093202626e-4
c4.loc172,4,172,lod.out.hk_LPCs,0.0024763500977655895
c4.loc173,4,173,lod.out.hk_LPCs,0.0059845779985607805
c4.loc174,4,174,lod.out.hk_LPCs,0.010940456256946618
c4.loc175,4,175,lod.out.hk_LPCs,0.01718502725276494
c4.loc176,4,176,lod.out.hk_LPCs,0.024494957003639684
c4.loc177,4,177,lod.out.hk_LPCs,0.03260725880238624
c4.loc178,4,178,lod.out.hk_LPCs,0.04124626867587722
c4.loc179,4,179,lod.out.hk_LPCs,0.05014792651530797
c4.loc180,4,180,lod.out.hk_LPCs,0.0590779806288424
c4.loc181,4,181,lod.out.hk_LPCs,0.06784280037368262
c4.loc182,4,182,lod.out.hk_LPCs,0.07629327088903892
S4_192103856,4,182.585461,lod.out.hk_LPCs,0.08106970646718992
c4.loc183,4,183,lod.out.hk_LPCs,0.08062356258329828
S4_192232745,4,183.540527,lod.out.hk_LPCs,0.0800306463086713
S4_192260561,4,183.5405705,lod.out.hk_LPCs,0.08003064409331273
c4.loc184,4,184,lod.out.hk_LPCs,0.05605379951771283
c4.loc185,4,185,lod.out.hk_LPCs,0.01779323811933864
S4_193350400,4,185.50955,lod.out.hk_LPCs,0.00647072703077356
S4_193522592,4,185.5095935,lod.out.hk_LPCs,0.006470725933695576
c4.loc186,4,186,lod.out.hk_LPCs,0.03920702334545467
S4_195326404,4,186.4271051,lod.out.hk_LPCs,0.08893969282848957
c4.loc187,4,187,lod.out.hk_LPCs,0.08884811705826223
S4_197072290,4,187.3820825,lod.out.hk_LPCs,0.08878693984115671
c4.loc188,4,188,lod.out.hk_LPCs,0.093725595095691
S4_198085567,4,188.3300354,lod.out.hk_LPCs,0.09576749134760121
c4.loc189,4,189,lod.out.hk_LPCs,0.0983707039316073
S4_196969450,4,189.2981702,lod.out.hk_LPCs,0.09884645917111357
S4_196988214,4,189.2982136,lod.out.hk_LPCs,0.09884644760614947
